gvkey,iid,datadate,tic,conm,prccd
003226,01,04/24/2015,CMCSA,COMCAST CORP,59.6400
003226,01,04/27/2015,CMCSA,COMCAST CORP,58.8800
003226,01,04/28/2015,CMCSA,COMCAST CORP,59.0000
003226,01,04/29/2015,CMCSA,COMCAST CORP,58.3400
003226,01,04/30/2015,CMCSA,COMCAST CORP,57.7600
003226,01,05/01/2015,CMCSA,COMCAST CORP,58.4100
003226,01,05/04/2015,CMCSA,COMCAST CORP,58.7800
003226,01,05/05/2015,CMCSA,COMCAST CORP,57.9800
003226,01,05/06/2015,CMCSA,COMCAST CORP,57.6600
003226,01,05/07/2015,CMCSA,COMCAST CORP,57.9200
003226,01,05/08/2015,CMCSA,COMCAST CORP,58.4100
003226,01,05/11/2015,CMCSA,COMCAST CORP,57.7650
003226,01,05/12/2015,CMCSA,COMCAST CORP,57.3250
003226,01,05/13/2015,CMCSA,COMCAST CORP,56.2800
003226,01,05/14/2015,CMCSA,COMCAST CORP,56.5400
003226,01,05/15/2015,CMCSA,COMCAST CORP,56.6400
003226,01,05/18/2015,CMCSA,COMCAST CORP,56.9700
003226,01,05/19/2015,CMCSA,COMCAST CORP,57.2300
003226,01,05/20/2015,CMCSA,COMCAST CORP,57.5700
003226,01,05/21/2015,CMCSA,COMCAST CORP,57.5400
003226,01,05/22/2015,CMCSA,COMCAST CORP,57.8700
003226,01,05/26/2015,CMCSA,COMCAST CORP,58.5900
003226,01,05/27/2015,CMCSA,COMCAST CORP,59.3400
003226,01,05/28/2015,CMCSA,COMCAST CORP,59.0300
003226,01,05/29/2015,CMCSA,COMCAST CORP,58.4600
003226,01,06/01/2015,CMCSA,COMCAST CORP,58.7800
003226,01,06/02/2015,CMCSA,COMCAST CORP,58.8200
003226,01,06/03/2015,CMCSA,COMCAST CORP,59.3200
003226,01,06/04/2015,CMCSA,COMCAST CORP,58.9500
003226,01,06/05/2015,CMCSA,COMCAST CORP,58.6850
003226,01,06/08/2015,CMCSA,COMCAST CORP,57.8650
003226,01,06/09/2015,CMCSA,COMCAST CORP,57.8500
003226,01,06/10/2015,CMCSA,COMCAST CORP,58.2300
003226,01,06/11/2015,CMCSA,COMCAST CORP,58.7600
003226,01,06/12/2015,CMCSA,COMCAST CORP,58.2600
003226,01,06/15/2015,CMCSA,COMCAST CORP,58.3400
003226,01,06/16/2015,CMCSA,COMCAST CORP,58.8800
003226,01,06/17/2015,CMCSA,COMCAST CORP,59.6200
003226,01,06/18/2015,CMCSA,COMCAST CORP,60.4800
003226,01,06/19/2015,CMCSA,COMCAST CORP,60.5100
003226,01,06/22/2015,CMCSA,COMCAST CORP,60.9700
003226,01,06/23/2015,CMCSA,COMCAST CORP,60.7600
003226,01,06/24/2015,CMCSA,COMCAST CORP,60.3600
003226,01,06/25/2015,CMCSA,COMCAST CORP,60.8800
003226,01,06/26/2015,CMCSA,COMCAST CORP,61.2700
003226,01,06/29/2015,CMCSA,COMCAST CORP,59.9800
003226,01,06/30/2015,CMCSA,COMCAST CORP,60.1400
003226,01,07/01/2015,CMCSA,COMCAST CORP,62.2500
003226,01,07/02/2015,CMCSA,COMCAST CORP,62.3400
003226,01,07/06/2015,CMCSA,COMCAST CORP,62.1100
003226,01,07/07/2015,CMCSA,COMCAST CORP,62.5100
003226,01,07/08/2015,CMCSA,COMCAST CORP,61.6900
003226,01,07/09/2015,CMCSA,COMCAST CORP,62.0100
003226,01,07/10/2015,CMCSA,COMCAST CORP,63.1900
003226,01,07/13/2015,CMCSA,COMCAST CORP,63.7200
003226,01,07/14/2015,CMCSA,COMCAST CORP,63.2400
003226,01,07/15/2015,CMCSA,COMCAST CORP,63.7500
003226,01,07/16/2015,CMCSA,COMCAST CORP,64.3200
003226,01,07/17/2015,CMCSA,COMCAST CORP,64.2700
003226,01,07/20/2015,CMCSA,COMCAST CORP,64.3200
003226,01,07/21/2015,CMCSA,COMCAST CORP,64.2700
